,mag,mag_err,jd,band,sub,site,phase,filter
43,19.435804978716604,-8.091365867170412,2458703.6612847,i,True,0,-290.9687152998522,i
44,19.390354062800803,16.238465327147328,2458710.7414236,i,True,0,-283.8885764000006,i
45,19.34362166332961,-5.114204885433906,2458719.6478356,i,True,0,-274.9821643996984,i
46,19.60252112378136,-3.2077129976766527,2458725.7275579,i,True,0,-268.9024420999922,i
47,19.488361703518063,4.05642166988183,2458733.6419676,i,True,0,-260.98803239967674,i
48,19.280809896152974,1.589213528377647,2458751.6191204,i,True,0,-243.01087959995493,i
49,19.536782527243368,4.680698386835978,2458954.8655787,i,True,0,-39.764421300031245,i
50,19.696923751248903,-1320.3082483217768,2458962.9084144,i,True,0,-31.721585599705577,i
51,19.553029295846045,-12.280203936134573,2458966.9854282,i,True,0,-27.6445717997849,i
52,19.58676436926855,3.3908552422461176,2458971.962419,i,True,0,-22.667580999899656,i
53,19.418272649259944,-1.8703510035280468,2458981.8548958,i,True,0,-12.775104200001806,i
54,19.52884068333838,1.891937411153069,2458985.8515625,i,True,0,-8.778437499888241,i
55,19.55711436799799,11.435895300338483,2458991.8724653,i,True,0,-2.7575346999801695,i
56,19.26973029137281,0.4431105339801967,2459085.7841782,i,True,0,91.1541782002896,i
57,19.386058941801625,0.4778627071905671,2459089.6677778,i,True,0,95.03777780011296,i
58,19.3430038928244,0.4127949496762644,2459093.7387037,i,True,0,99.10870369989425,i
59,20.725367352137248,-2.3344802303168697,2458203.9970255,g,True,0,-790.6329744998366,g
60,20.353859525689728,-3.9303971964969113,2458204.9470833,g,True,0,-789.6829166999087,g
61,21.063042294264363,4.601871990301822,2458204.9688194,g,True,0,-789.6611806000583,g
62,21.08511351535219,2.022012606148878,2458204.9740972,g,True,0,-789.6559027996846,g
63,20.885235364272827,-0.7789767213456378,2458204.9854514,g,True,0,-789.6445486000739,g
64,20.93787620716715,-1.1183400798933998,2458204.9864005,g,True,0,-789.6435994999483,g
65,20.888248503048928,-15.945850418290227,2458205.0114468,g,True,0,-789.6185531998053,g
66,20.729822516947287,-1.5342719503424662,2458205.9677662,g,True,0,-788.662233799696,g
67,20.5398862109542,-0.5712221662940273,2458205.9917361,g,True,0,-788.638263899833,g
68,21.219714566234323,-0.4527070618228513,2458206.0159722,g,True,0,-788.6140278000385,g
69,20.96860740619248,-2.2273857547882026,2458206.0245949,g,True,0,-788.60540509969,g
70,20.513891944418177,-1.4771003273417287,2458227.837338,g,True,0,-766.7926619998179,g
71,20.53595526043617,4.618061210903149,2458227.8595718,g,True,0,-766.7704281997867,g
72,20.47411466331496,27.6383271658226,2458228.9627778,g,True,0,-765.6672221999615,g
73,20.540893646574737,7.477387453807767,2458228.9981597,g,True,0,-765.6318402998149,g
74,20.88551068286344,1.2531409468818435,2458229.9673495,g,True,0,-764.6626504999585,g
75,20.83662503543121,-0.671229740271769,2458229.9840046,g,True,0,-764.6459953999147,g
76,20.928337280663005,-1.08661663734495,2458229.9849537,g,True,0,-764.6450462997891,g
77,20.95522590811499,-2.6108380590960314,2458230.9838657,g,True,0,-763.6461342996918,g
78,20.924625761659204,0.4363246021634915,2458231.8803125,g,True,0,-762.7496874998324,g
79,20.942812089574662,0.6638563429166466,2458231.8997801,g,True,0,-762.7302198996767,g
80,20.78391032351692,41.53328636259417,2458231.9216319,g,True,0,-762.7083680997603,g
