index,field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,flux_corr,mag,mag_err,islimit,lim,plot_mag,plot_err
864,681,4,3,ZTF_i,814468471515,0,1.2667,184.996,7.62414,25.2676,1.4064e-06,0.0278244,0.187195,9.99465e-06,1601,30.0,0.073011,0.088792,19.5581,25.2676,2,2458568.9684722,681120315,-72.4596209031172,41.17166715784939,-2.61524715743062,1.78451690524763,-197.930248092888,66.4775376407563,-2.99745337708668,1.03060075109944,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,-44.4314298379935,,-1.0060463774463966,True,19.48367885623054,19.48367885623054,
874,681,4,3,ZTF_i,818401041515,0,1.4767,152.696,6.03418,25.0607,1.3984e-06,0.0277503,0.194407,9.90644e-06,1608,30.0,0.046067,0.065863,19.4833,25.0607,2,2458572.9010417,681120315,-29.4519114402149,36.94463328935145,-1.3684490761154,2.38135107989801,-140.003686771776,48.9805812949754,-2.87760201963431,1.03681352549752,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,-1.4237203750912002,,-28.173220713849425,True,19.39439658883472,19.39439658883472,
920,681,4,3,ZTF_i,827507971515,0,1.3615,161.287,6.09737,25.1096,1.3595e-06,0.0273442,0.190184,9.64236e-06,1600,30.0,0.062559,0.07259,19.5745,25.1096,2,2458582.0079745,681120315,-36.0134266582084,33.4224122934893,-1.60946285069148,1.80301360431138,-146.944052086124,51.5984002212269,-2.86702161495461,1.03067928830082,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,-7.9852355930847025,,-4.544225728100748,True,19.5520805084246,19.5520805084246,
943,681,4,3,ZTF_i,832508991515,0,2.0952,207.943,5.47048,25.3813,1.156e-06,0.0253454,0.197318,8.13728e-06,1610,30.0,0.057745,0.053181,19.6666,25.3813,2,2458587.0089931,681120315,-51.3239747168903,38.38536273619438,-1.98488199371335,1.78094503026594,-83.7311853483553,51.1777109006211,-1.64710609786417,1.05540986840752,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,-23.295783651766598,,-1.7889498351142994,True,19.67346086670227,19.67346086670227,
977,681,4,3,ZTF_i,842395431515,0,1.564,206.221,7.02839,25.3879,1.2203e-06,0.0259781,0.191166,8.67737e-06,1609,30.0,0.050019,0.054646,19.6102,25.3879,2,2458596.8954398,681120315,-7.59089898603346,38.11943790574406,-0.288420263087453,1.69530751389375,-39.4571556291714,59.0003917840165,-0.673265052000195,1.03251655827754,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,20.43729207909024,22.111841620782748,2.0250370535443567,True,19.68760876896573,19.68760876896573,
1002,681,4,3,ZTF_i,851466561515,0,1.2797,194.632,5.43677,25.3146,1.2279e-06,0.0259312,0.188108,8.72558e-06,1602,30.0,0.073117,0.090643,19.9174,25.3146,2,2458605.9665625,681120315,-29.4034458795061,44.37825529401631,-1.38512997931443,3.53195730436512,-75.5959894001798,49.9892986771465,-1.52242849474084,1.02912721968563,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,-1.3752548143824015,,-35.034577787935845,True,19.449249428685167,19.449249428685167,
1024,681,4,3,ZTF_i,862319561515,0,1.2874,197.627,5.77122,25.3306,1.282e-06,0.0265303,0.187292,9.08977e-06,1604,30.0,0.072934,0.086803,19.8726,25.3306,2,2458616.8195602,681120315,-29.0536220132762,46.97273515099247,-1.1773758253507,2.92827433301214,-114.54283356216,58.0332116781935,-1.98703953825362,1.02821365472222,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,-1.0254309481525006,,-49.73352778684434,True,19.403560366091714,19.403560366091714,
1047,681,4,3,ZTF_i,873453461515,0,1.2476,203.281,5.56553,25.3591,1.3824e-06,0.0277633,0.192183,9.73819e-06,1617,30.0,0.075532,0.106247,19.9558,25.3591,2,2458627.9534606,681120315,-40.503509888357,51.436602313117724,-1.85394136514168,4.47962453652957,-73.4530067982498,51.7785225732937,-1.42815424909958,1.02579913755516,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,-12.475318823233302,,-4.47641618804563,True,19.333494306194922,19.333494306194922,
1058,681,4,3,ZTF_i,879275191515,0,1.5211,201.213,5.17086,25.3514,7.988e-07,0.0210524,0.189767,5.62662e-06,1607,30.0,0.049451,0.056453,19.9114,25.3514,2,2458633.7751968,681120315,7.64883267920108,41.624501561290984,0.382796575964492,3.50698781860835,12.1613833490348,46.2474671318503,0.264734302760611,1.02797142470086,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,35.67702374432478,21.47042845646075,1.2666897796451524,True,19.555602374103863,19.555602374103863,
1073,681,4,3,ZTF_i,883283021515,0,1.329,198.228,4.55696,25.3416,1.0266e-06,0.0237969,0.194688,7.24321e-06,1605,30.0,0.071214,0.074984,20.101,25.3416,2,2458637.7830208,681120315,-6.69299955764399,41.45509843802519,-0.358216543921807,3.9782858555663,13.4933401039372,44.1758921756543,0.307502980853474,1.0251996538419,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,21.33519150747971,22.01885863625723,2.1095568960974678,True,19.550230112297978,19.550230112297978,
1101,681,4,3,ZTF_i,887265181515,33554432,1.4483,142.589,5.38135,24.987,1.3302e-06,0.0269264,0.184723,9.47984e-06,1598,30.0,0.051737,0.059202,19.5566,24.987,2,2458641.7651852,681120315,-27.9954618947732,29.11570038748916,-1.39519081849406,1.70151908908884,78.6480466541064,46.9025270131021,1.68813389844031,1.03230948411746,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,0.032729170350499714,28.699662508633946,965.8330954366628,True,19.579256885003886,19.579256885003886,
1129,681,4,3,ZTF_i,891257691515,0,1.759,201.15,6.37751,25.3464,1.0497e-06,0.0239789,0.195457,7.36421e-06,1599,30.0,0.047498,0.056633,19.5774,25.3464,2,2458645.7576968,681120315,-43.4662124316676,39.15902068344404,-1.76327655352893,2.03934785790505,-147.924295645648,52.7812554913401,-2.82146707010534,1.04032467987403,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,-15.4380213665439,,-2.7539117705945366,True,19.616895433853557,19.616895433853557,
1165,681,4,3,ZTF_i,898256901515,0,1.3963,200.711,8.82972,25.3489,1.2685e-06,0.026446,0.185825,8.82382e-06,1599,30.0,0.061628,0.073274,19.409,25.3489,2,2458652.7569097,681120315,17.000704724652,45.39098343428201,0.605724894162923,2.11371572732209,117.923652179287,65.2933284568696,1.81822366185332,1.03271104569445,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,45.0288957897757,21.215171756970143,1.0944303618875275,True,19.459051008649205,19.459051008649205,
1194,681,4,3,ZTF_i,905180411515,0,1.4141,202.134,5.99064,25.3538,9.874e-07,0.0233539,0.189396,6.74923e-06,1599,30.0,0.051909,0.069359,19.8181,25.3538,2,2458659.6804167,681120315,-17.0050626740572,42.03356506870043,-0.716811598728531,2.53709321802009,-43.1099325968665,54.9910430951942,-0.789224536041311,1.03139615649264,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,11.0231283910665,22.74803783536075,4.140008169738169,True,19.54738442373455,19.54738442373455,
1202,681,4,3,ZTF_i,909184001515,0,1.8377,183.416,4.85265,25.2468,1.4866e-06,0.0286705,0.189319,1.02692e-05,1611,30.0,0.051774,0.054505,19.7742,25.2468,2,2458663.6840046,681120315,-17.3433592116359,37.92086904141599,-0.711872596820195,1.95787550635784,-68.8254927116379,51.2449100996853,-1.35211548288665,1.04556620625858,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,10.6848318534878,22.674880769776216,3.853190025150109,True,19.552179285139477,19.552179285139477,
1213,681,4,3,ZTF_i,913179841515,0,1.4838,207.748,5.71217,25.3855,9.056e-07,0.022394,0.187292,6.12555e-06,1596,30.0,0.05222,0.060543,19.8761,25.3855,2,2458667.6798495,681120315,-3.76678235247372,43.48325679536301,-0.160258712495425,2.76590188899388,-14.2497277266443,53.2070714551074,-0.269620185257592,1.03482523402997,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,24.26140871264998,21.92320996473622,1.9458792546580483,True,19.542269828448276,19.542269828448276,
1221,681,4,3,ZTF_i,917181231515,0,1.3003,203.073,5.65909,25.3596,1.3687e-06,0.027385,0.190927,9.67132e-06,1606,30.0,0.07606,0.085324,19.9087,25.3596,2,2458671.6812384,681120315,-6.31530378149819,44.84304639239485,-0.287468254641784,3.36722321676316,-115.250800306205,51.0860504306089,-2.27120750379427,1.02744713235944,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,21.71288728362551,22.017806055370002,2.242267222790728,True,19.482937217841354,19.482937217841354,
1233,681,4,3,ZTF_i,921217551515,0,1.5318,203.506,6.33937,25.3599,1.3222e-06,0.0269951,0.196483,9.22366e-06,1605,30.0,0.054456,0.072882,19.712,25.3599,2,2458675.7175579,681120315,-42.8968303045186,49.00308060132031,-1.71155968227467,3.0893766046725,-231.060087965896,54.4082407837107,-4.27538710316122,1.03362447180807,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,-14.868639239394902,,-3.5781784568349386,True,19.386916531634586,19.386916531634586,
1248,681,4,3,ZTF_i,925256121515,0,1.4166,207.459,6.79052,25.3942,1.0098e-06,0.023584,0.189028,7.08725e-06,1605,30.0,0.057024,0.074568,19.7164,25.3942,2,2458679.7561227,681120315,-5.63143077799938,43.0134866556957,-0.218809872680825,2.25733502354377,11.8323964807372,59.7853838247024,0.199247501475251,1.028840690264,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,22.39676028712432,22.018736995591063,2.0851115011011685,True,19.562763369873327,19.562763369873327,
1283,681,4,3,ZTF_i,934344451515,0,1.5351,189.03,6.15551,25.2792,1.2596e-06,0.0264541,0.196835,8.68333e-06,1606,30.0,0.072748,0.072212,19.6733,25.2792,2,2458688.844456,681120315,27.5232923601083,38.8665727098569,1.06865417209085,1.84041809241191,47.9420686542978,58.7366561375383,0.821717891669034,1.02972939352475,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,55.551483425232,20.917460848342856,0.7596095619640135,True,19.55783437457829,19.55783437457829,
1292,681,4,3,ZTF_i,938307701515,0,1.6595,194.665,6.32883,25.3136,1.1171e-06,0.0247442,0.194514,7.87645e-06,1603,30.0,0.049174,0.067076,19.6214,25.3136,2,2458692.8077083,681120315,-73.8290255506495,44.79125039553892,-2.7562688036246,2.25977727664232,-210.646256826604,60.0310859178634,-3.53258596347898,1.03026761791122,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,-45.800834485525804,,-1.0617680027163008,True,19.438192023140726,19.438192023140726,
1317,681,4,3,ZTF_i,949161281515,0,1.8737,195.518,6.24273,25.3156,1.3011e-06,0.0268161,0.19657,9.1292e-06,1611,30.0,0.049229,0.062967,19.5801,25.3156,2,2458703.6612847,681120315,-34.0626175789971,44.97260083107981,-1.32778552803121,2.4836261869038,-255.853363228843,55.4501285027102,-4.64519302850848,1.03946397706141,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,-6.034426513873399,,-8.091365867170412,True,19.435804978716604,19.435804978716604,
1332,681,4,3,ZTF_i,956241421515,0,1.4267,205.171,7.82295,25.3809,1.3447e-06,0.0271359,0.19173,9.58123e-06,1607,30.0,0.061371,0.065762,19.5511,25.3809,2,2458710.7414236,681120315,-24.698428809721,49.802181939762924,-0.820084933789768,2.20986708096205,-99.0372944013198,68.0213844237935,-1.46577899173629,1.03625106708595,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,3.3297622554026987,24.07486693489237,16.238465327147328,True,19.390354062800803,19.390354062800803,
1355,681,4,3,ZTF_i,965147831515,0,1.6624,196.267,6.53972,25.3351,1.0746e-06,0.0245885,0.187096,7.35872e-06,1615,30.0,0.059372,0.063034,19.594,25.3351,2,2458719.6478356,681120315,-38.6098326042825,49.844969011215156,-1.39571794714082,2.6238109915311,-136.872551267647,59.8130497031639,-2.30375137966081,1.0375072170448,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,-10.581641539158802,,-5.114204885433906,True,19.343621663329614,19.343621663329614,
