index,field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,flux_corr,mag,mag_err,islimit,lim,plot_mag,plot_err
1547,681,4,3,ZTF_i,1241375391515,0,1.2679,223.024,5.2824,25.4734,1.5574e-06,0.0293956,0.183731,1.08846e-05,1612,30.0,0.086175,0.096715,20.0901,25.4734,2,2458995.8753935,681120315,339.294462708168,52.11047244455788,14.7140586702033,4.12716509386155,188.796301320239,50.6795341645667,3.75038678640612,1.02475608225663,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,367.3226537732917,19.06078071680796,0.15402355218737726,False,19.433662462684502,19.06078071680796,0.15402355218737726
1563,681,4,3,ZTF_i,1245360821515,0,1.7246,185.416,6.02058,25.2628,1.7127e-06,0.0308113,0.188637,1.18181e-05,1599,30.0,0.056144,0.061104,19.587,25.2628,2,2458999.8608218,681120315,931.097415126968,63.08960191482388,30.7439348819682,3.50699085342727,779.989739528308,58.0187534323545,13.5342965652684,1.03815987334022,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,959.1256061920917,17.808111285764557,0.07141544377161169,False,19.015480521443088,17.808111285764557,0.07141544377161169
1583,681,4,3,ZTF_i,1254387701515,0,2.7816,233.313,7.52684,25.5256,2.118e-06,0.0342632,0.200758,1.48109e-05,1609,30.0,0.059274,0.070682,19.2191,25.5256,2,2459008.8877083,681120315,1723.47534047571,85.59733494078618,37.0786992383165,2.74062564239473,1759.3776020174,75.1766762152089,23.5608595719516,1.06718241434601,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,1751.5035315408338,17.41707245670336,0.053059000379780265,False,18.947024381162407,17.41707245670336,0.053059000379780265
1588,681,4,3,ZTF_i,1258387891515,0,1.5659,238.606,5.76131,25.5326,9.775e-07,0.0232595,0.19342,6.86758e-06,1612,30.0,0.052592,0.064266,19.9679,25.5326,2,2459012.8878935,681120315,1576.4119677159,74.17688673732066,52.1607405901919,4.86828116398062,1369.66471076707,52.2792566623014,26.3754607358819,1.03253834981743,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,1604.4401587810237,17.519291190649675,0.05019435937822373,False,19.109503484930556,17.519291190649675,0.05019435937822373
1597,681,4,3,ZTF_i,1263335531515,0,1.7779,233.124,5.50525,25.5188,9.212e-07,0.0225491,0.195637,6.4089e-06,1600,30.0,0.054672,0.058423,19.9232,25.5188,2,2459017.8355324,681120315,1216.3682346911,51.73690847922643,39.4204030086666,2.27197383511716,1074.84182554513,56.8681741927669,19.0278826855449,1.03684143670874,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,1244.3964257562238,17.78140311243248,0.0451389608434153,False,19.486873804055474,17.78140311243248,0.0451389608434153
1611,681,4,3,ZTF_i,1272314221515,0,1.5212,223.886,4.69597,25.4661,8.417e-07,0.0216159,0.190001,5.83249e-06,1610,30.0,0.05449,0.063448,20.1128,25.4661,2,2459026.8142245,681120315,715.99112285551,50.73266948603731,27.8383309125244,3.14439384874889,638.384905757518,50.260039854399,12.7871857381936,1.03247619339861,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,744.0193139206336,18.28713947625532,0.07403095353901831,False,19.45545570185878,18.28713947625532,0.07403095353901831
1620,681,4,3,ZTF_i,1277272221515,0,1.2872,214.966,7.17761,25.4328,1.9814e-06,0.0332222,0.191234,1.37828e-05,1614,30.0,0.071804,0.093738,19.7475,25.4328,2,2459031.7722222,681120315,549.348026106494,57.25715643962594,19.8514593502119,3.45970994829731,405.166234651171,59.8591791842167,6.81424399919437,1.02687874140744,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,577.3762171716177,18.529152773011532,0.10766653162650863,False,19.290800549490378,18.529152773011532,0.10766653162650863
1631,681,4,3,ZTF_i,1281250781515,0,2.0001,223.213,8.66037,25.4646,1.7195e-06,0.0308886,0.187511,1.20436e-05,1615,30.0,0.054245,0.065642,19.2603,25.4646,2,2459035.750787,681120315,527.072397944882,60.989037440297075,13.469086500343,1.96304246002709,570.379690393159,76.592387873806,7.49710573550455,1.04597347164272,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,555.1005890100057,18.60367077960919,0.11928612446083534,False,19.25404554126604,18.60367077960919,0.11928612446083534
1639,681,4,3,ZTF_i,1285315131515,0,1.8199,225.427,5.82665,25.4865,7.801e-07,0.0209039,0.184599,5.38262e-06,1616,30.0,0.049914,0.057826,19.8062,25.4865,2,2459039.8151389,681120315,425.880875805174,54.14640563506992,14.5850360925493,2.7788710990837,456.180176172331,61.2252413292188,7.50103333093707,1.03831635827919,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,453.9090668702977,18.844077855257822,0.12951217961634912,False,19.405150908070816,18.844077855257822,0.12951217961634912
1642,681,4,3,ZTF_i,1289295181515,0,1.3748,222.148,4.98101,25.4631,1.1756e-06,0.0253345,0.198957,8.33262e-06,1601,30.0,0.060982,0.078173,20.1072,25.4631,2,2459043.7951852,681120315,324.77736338544,48.629369285490846,14.4861060386142,3.80206456713259,284.601858166792,49.2392357802708,5.81890972749195,1.02416913715564,4.40016967123142,18.8529998397827,0.17399999499321,8.34099960327148,0.99099999666214,2458227.89434,2458379.642257,0,352.8055544505637,19.094261465254736,0.1496487387095701,False,19.49842839695899,19.094261465254736,0.1496487387095701
